CounsellingYear,Round,DataType,State,InstituteType,MCCCode,Institute,Quota,Course,RawBranch,CategoryCode,CandidateCategory,PwDStatus,Seats,SeatGender,SourceDocument
2026,Round 2,VIRTUAL_VACANCY,Tripura,All India except Central University,200285,"Agartala Government Medical College,Agartala, Kunjaban, Agartala, Tripura West",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,4,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Tripura,All India except Central University,200285,"Agartala Government Medical College,Agartala, Kunjaban, Agartala, Tripura West",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Tripura,All India except Central University,200285,"Agartala Government Medical College,Agartala, Kunjaban, Agartala, Tripura West",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,6,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Tripura,All India except Central University,200285,"Agartala Government Medical College,Agartala, Kunjaban, Agartala, Tripura West",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Tripura,All India except Central University,200285,"Agartala Government Medical College,Agartala, Kunjaban, Agartala, Tripura West",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Tripura,All India except Central University,200676,"AGARTALA GOVT. DENTAL COLLEGE,AGARTAL, IGM Hospital Complex, Agartala, West Tripura, PIN- 799001",All India,BDS,BDS (BDS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Tripura,All India except Central University,200676,"AGARTALA GOVT. DENTAL COLLEGE,AGARTAL, IGM Hospital Complex, Agartala, West Tripura, PIN- 799001",All India,BDS,BDS (BDS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902823,"Autonomous State Medical College  Sultanpur, Autonomous State Medical College Dubepur Sultanpur",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902823,"Autonomous State Medical College  Sultanpur, Autonomous State Medical College Dubepur Sultanpur",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902823,"Autonomous State Medical College  Sultanpur, Autonomous State Medical College Dubepur Sultanpur",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902823,"Autonomous State Medical College  Sultanpur, Autonomous State Medical College Dubepur Sultanpur",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902823,"Autonomous State Medical College  Sultanpur, Autonomous State Medical College Dubepur Sultanpur",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,904370,"Autonomous state medical college Amethi, Autonomous State Medical College, Tiloi, Amethi, Uttar Pradesh,  Pin code- 229309.",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,904370,"Autonomous state medical college Amethi, Autonomous State Medical College, Tiloi, Amethi, Uttar Pradesh,  Pin code- 229309.",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,904370,"Autonomous state medical college Amethi, Autonomous State Medical College, Tiloi, Amethi, Uttar Pradesh,  Pin code- 229309.",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,904370,"Autonomous state medical college Amethi, Autonomous State Medical College, Tiloi, Amethi, Uttar Pradesh,  Pin code- 229309.",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902861,"Autonomous State Medical College and Hospital Gonda, Chhavanni Sarkar Infront of Circuit House Gonda",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902861,"Autonomous State Medical College and Hospital Gonda, Chhavanni Sarkar Infront of Circuit House Gonda",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902861,"Autonomous State Medical College and Hospital Gonda, Chhavanni Sarkar Infront of Circuit House Gonda",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902859,"Autonomous State Medical College and Hospital Kaushambi, Kadipur Manjhanpur  Kaushambi District",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902859,"Autonomous State Medical College and Hospital Kaushambi, Kadipur Manjhanpur  Kaushambi District",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902859,"Autonomous State Medical College and Hospital Kaushambi, Kadipur Manjhanpur  Kaushambi District",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902859,"Autonomous State Medical College and Hospital Kaushambi, Kadipur Manjhanpur  Kaushambi District",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902822,"Autonomous State Medical College Kushinagar, Autonomous State Medical Collage, Kubersthan Road, Harka, Kushinagar",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902822,"Autonomous State Medical College Kushinagar, Autonomous State Medical Collage, Kubersthan Road, Harka, Kushinagar",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902822,"Autonomous State Medical College Kushinagar, Autonomous State Medical Collage, Kubersthan Road, Harka, Kushinagar",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902822,"Autonomous State Medical College Kushinagar, Autonomous State Medical Collage, Kubersthan Road, Harka, Kushinagar",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902824,"Autonomous State Medical College Lalitpur, Amarpur Galla Mandi Jhansi Road Lalitpur",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902824,"Autonomous State Medical College Lalitpur, Amarpur Galla Mandi Jhansi Road Lalitpur",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902824,"Autonomous State Medical College Lalitpur, Amarpur Galla Mandi Jhansi Road Lalitpur",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902824,"Autonomous State Medical College Lalitpur, Amarpur Galla Mandi Jhansi Road Lalitpur",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902813,"Autonomous State Medical College Pilibhit, SH26 Bithaura Kalan Puranpur Road Pilibhit",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902813,"Autonomous State Medical College Pilibhit, SH26 Bithaura Kalan Puranpur Road Pilibhit",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902813,"Autonomous State Medical College Pilibhit, SH26 Bithaura Kalan Puranpur Road Pilibhit",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902813,"Autonomous State Medical College Pilibhit, SH26 Bithaura Kalan Puranpur Road Pilibhit",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902813,"Autonomous State Medical College Pilibhit, SH26 Bithaura Kalan Puranpur Road Pilibhit",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200554,"Autonomous State Medical College Pratapgarh, Pure Keshav Rai Gay Ghat Road Pratapgarh",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200554,"Autonomous State Medical College Pratapgarh, Pure Keshav Rai Gay Ghat Road Pratapgarh",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200554,"Autonomous State Medical College Pratapgarh, Pure Keshav Rai Gay Ghat Road Pratapgarh",All India,MBBS,MBBS (MBBS),EW PH,EW,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200554,"Autonomous State Medical College Pratapgarh, Pure Keshav Rai Gay Ghat Road Pratapgarh",All India,MBBS,MBBS (MBBS),OP PH,OP,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200554,"Autonomous State Medical College Pratapgarh, Pure Keshav Rai Gay Ghat Road Pratapgarh",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200554,"Autonomous State Medical College Pratapgarh, Pure Keshav Rai Gay Ghat Road Pratapgarh",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,233001,"Autonomous State Medical College Society Ghazipur, R.T.I. Ground, Ghazipur (U.P)",(200556) All India,MBBS,MBBS (MBBS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,233001,"Autonomous State Medical College Society Ghazipur, R.T.I. Ground, Ghazipur (U.P)",(200556) All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,233001,"Autonomous State Medical College Society Ghazipur, R.T.I. Ground, Ghazipur (U.P)",(200556) All India,MBBS,MBBS (MBBS),OP NO,OP,NO,7,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,233001,"Autonomous State Medical College Society Ghazipur, R.T.I. Ground, Ghazipur (U.P)",(200556) All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200552,"Autonomous State Medical College Society, Etah, Uttar Pradesh, NAGLA PADIHAR SIRAO MAHARARA LINK, PAC ROAD, SAKEET, ETAH,U.P.- 207001",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200552,"Autonomous State Medical College Society, Etah, Uttar Pradesh, NAGLA PADIHAR SIRAO MAHARARA LINK, PAC ROAD, SAKEET, ETAH,U.P.- 207001",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200552,"Autonomous State Medical College Society, Etah, Uttar Pradesh, NAGLA PADIHAR SIRAO MAHARARA LINK, PAC ROAD, SAKEET, ETAH,U.P.- 207001",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200552,"Autonomous State Medical College Society, Etah, Uttar Pradesh, NAGLA PADIHAR SIRAO MAHARARA LINK, PAC ROAD, SAKEET, ETAH,U.P.- 207001",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200563,"Autonomous State Medical College Society, Fatehpur, Autonomous State Medical College Village chittaura near Allipur GT road fatehpur",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200563,"Autonomous State Medical College Society, Fatehpur, Autonomous State Medical College Village chittaura near Allipur GT road fatehpur",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200563,"Autonomous State Medical College Society, Fatehpur, Autonomous State Medical College Village chittaura near Allipur GT road fatehpur",All India,MBBS,MBBS (MBBS),OP PH,OP,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200563,"Autonomous State Medical College Society, Fatehpur, Autonomous State Medical College Village chittaura near Allipur GT road fatehpur",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200563,"Autonomous State Medical College Society, Fatehpur, Autonomous State Medical College Village chittaura near Allipur GT road fatehpur",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200570,"Autonomous State Medical College Society, Hardoi, Gaura Danda, Sitapur Road, Hardoi",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200570,"Autonomous State Medical College Society, Hardoi, Gaura Danda, Sitapur Road, Hardoi",All India,MBBS,MBBS (MBBS),BC PH,BC,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200570,"Autonomous State Medical College Society, Hardoi, Gaura Danda, Sitapur Road, Hardoi",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902816,"Autonomous State Medical College, Akbarpur, Kanpur, Kumbhi, Akabarpur, Kanpur Dehat U.P.",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902816,"Autonomous State Medical College, Akbarpur, Kanpur, Kumbhi, Akabarpur, Kanpur Dehat U.P.",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902816,"Autonomous State Medical College, Akbarpur, Kanpur, Kumbhi, Akabarpur, Kanpur Dehat U.P.",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902816,"Autonomous State Medical College, Akbarpur, Kanpur, Kumbhi, Akabarpur, Kanpur Dehat U.P.",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200553,"Autonomous State Medical College, Siddharthnagar, Autonomous State Medical College Siddharthnagar   71 Ashok Marg Village Mudila   Naugarh Uttar Prade",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200553,"Autonomous State Medical College, Siddharthnagar, Autonomous State Medical College Siddharthnagar   71 Ashok Marg Village Mudila   Naugarh Uttar Prade",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200553,"Autonomous State Medical College, Siddharthnagar, Autonomous State Medical College Siddharthnagar   71 Ashok Marg Village Mudila   Naugarh Uttar Prade",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,4,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200553,"Autonomous State Medical College, Siddharthnagar, Autonomous State Medical College Siddharthnagar   71 Ashok Marg Village Mudila   Naugarh Uttar Prade",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200553,"Autonomous State Medical College, Siddharthnagar, Autonomous State Medical College Siddharthnagar   71 Ashok Marg Village Mudila   Naugarh Uttar Prade",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,903362,"Autonomous State Medical College, Sonebhadra, Rounp Rd, Churk,Robertsganj, Sonebhadra",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,903362,"Autonomous State Medical College, Sonebhadra, Rounp Rd, Churk,Robertsganj, Sonebhadra",All India,MBBS,MBBS (MBBS),BC PH,BC,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,903362,"Autonomous State Medical College, Sonebhadra, Rounp Rd, Churk,Robertsganj, Sonebhadra",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,903362,"Autonomous State Medical College, Sonebhadra, Rounp Rd, Churk,Robertsganj, Sonebhadra",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,903362,"Autonomous State Medical College, Sonebhadra, Rounp Rd, Churk,Robertsganj, Sonebhadra",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200574,"Autonomous State Society Medical College Mirzapur, MAA VINDHYAVASINI AUTONOMOUS STATE MEDICAL COLLEGE PIPARDARH, VISHUNDERPUR, MIRZAPUR",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200574,"Autonomous State Society Medical College Mirzapur, MAA VINDHYAVASINI AUTONOMOUS STATE MEDICAL COLLEGE PIPARDARH, VISHUNDERPUR, MIRZAPUR",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200574,"Autonomous State Society Medical College Mirzapur, MAA VINDHYAVASINI AUTONOMOUS STATE MEDICAL COLLEGE PIPARDARH, VISHUNDERPUR, MIRZAPUR",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902863,"Baba Kina Ram Autonomous State Medical College and Hospital Chandauli , Baba kinaram autonomous state Medical college , Naubatpur ,Chandauli",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902863,"Baba Kina Ram Autonomous State Medical College and Hospital Chandauli , Baba kinaram autonomous state Medical college , Naubatpur ,Chandauli",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902863,"Baba Kina Ram Autonomous State Medical College and Hospital Chandauli , Baba kinaram autonomous state Medical college , Naubatpur ,Chandauli",All India,MBBS,MBBS (MBBS),OP PH,OP,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902863,"Baba Kina Ram Autonomous State Medical College and Hospital Chandauli , Baba kinaram autonomous state Medical college , Naubatpur ,Chandauli",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902863,"Baba Kina Ram Autonomous State Medical College and Hospital Chandauli , Baba kinaram autonomous state Medical college , Naubatpur ,Chandauli",All India,MBBS,MBBS (MBBS),SC PH,SC,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,902863,"Baba Kina Ram Autonomous State Medical College and Hospital Chandauli , Baba kinaram autonomous state Medical college , Naubatpur ,Chandauli",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200286,"BRD Medical College, Gorakhpur, MAHARAJGANJ ROAD,GORAKHPUR",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200286,"BRD Medical College, Gorakhpur, MAHARAJGANJ ROAD,GORAKHPUR",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200286,"BRD Medical College, Gorakhpur, MAHARAJGANJ ROAD,GORAKHPUR",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200286,"BRD Medical College, Gorakhpur, MAHARAJGANJ ROAD,GORAKHPUR",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200293,"Dr. Bhimrao Ramji Ambedkar, Government Medical College, Kannauj, U.P., Tirwa Road, Kannauj",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200293,"Dr. Bhimrao Ramji Ambedkar, Government Medical College, Kannauj, U.P., Tirwa Road, Kannauj",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200293,"Dr. Bhimrao Ramji Ambedkar, Government Medical College, Kannauj, U.P., Tirwa Road, Kannauj",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200293,"Dr. Bhimrao Ramji Ambedkar, Government Medical College, Kannauj, U.P., Tirwa Road, Kannauj",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200287,"Dr. Ram Manohar Lohia Institute of Medical Sciences,Lucknow, Vibhuti Khand Gomti Nagar  Lucknow",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,6,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200287,"Dr. Ram Manohar Lohia Institute of Medical Sciences,Lucknow, Vibhuti Khand Gomti Nagar  Lucknow",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Uttar Pradesh,All India except Central University,200287,"Dr. Ram Manohar Lohia Institute of Medical Sciences,Lucknow, Vibhuti Khand Gomti Nagar  Lucknow",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,5,Both,mcc_round2_virtual_vacancy_2026.pdf
