State,InstituteType,MCCCode,Institute,Quota,CategoryCode,Seats,SeatGender
Telangana,All India except Central University,200609,"Government Medical College, Jagtial, Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil, Jagtial Dist",All India,BC NO,5,Both
Telangana,All India except Central University,200609,"Government Medical College, Jagtial, Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil, Jagtial Dist",All India,BC PH,1,Both
Telangana,All India except Central University,200609,"Government Medical College, Jagtial, Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil, Jagtial Dist",All India,EW NO,2,Both
Telangana,All India except Central University,200609,"Government Medical College, Jagtial, Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil, Jagtial Dist",All India,OP NO,8,Both
Telangana,All India except Central University,200609,"Government Medical College, Jagtial, Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil, Jagtial Dist",All India,OP PH,1,Both
Telangana,All India except Central University,200609,"Government Medical College, Jagtial, Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil, Jagtial Dist",All India,SC NO,3,Both
Telangana,All India except Central University,200609,"Government Medical College, Jagtial, Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil, Jagtial Dist",All India,ST NO,2,Both
Telangana,All India except Central University,200659,"Government Medical College, Jayashankar Bhupalpally, Manzoor Nagar Road, Besides thousand quarters, Jayashankar, Bhupalpally",All India,BC NO,4,Both
Telangana,All India except Central University,200659,"Government Medical College, Jayashankar Bhupalpally, Manzoor Nagar Road, Besides thousand quarters, Jayashankar, Bhupalpally",All India,EW NO,2,Both
Telangana,All India except Central University,200659,"Government Medical College, Jayashankar Bhupalpally, Manzoor Nagar Road, Besides thousand quarters, Jayashankar, Bhupalpally",All India,OP NO,6,Both
Telangana,All India except Central University,200659,"Government Medical College, Jayashankar Bhupalpally, Manzoor Nagar Road, Besides thousand quarters, Jayashankar, Bhupalpally",All India,SC NO,2,Both
Telangana,All India except Central University,200659,"Government Medical College, Jayashankar Bhupalpally, Manzoor Nagar Road, Besides thousand quarters, Jayashankar, Bhupalpally",All India,ST NO,1,Both
Telangana,All India except Central University,902818,"Government Medical College, Jogulumba Gadwal, GMC Jogulamba Gadwal, Near Doulath peer Dargah, Doudharpally, Ring Road, Sangala Cheruvu, Gadwal Tow",All India,BC NO,2,Both
Telangana,All India except Central University,902818,"Government Medical College, Jogulumba Gadwal, GMC Jogulamba Gadwal, Near Doulath peer Dargah, Doudharpally, Ring Road, Sangala Cheruvu, Gadwal Tow",All India,EW PH,1,Both
Telangana,All India except Central University,902818,"Government Medical College, Jogulumba Gadwal, GMC Jogulamba Gadwal, Near Doulath peer Dargah, Doudharpally, Ring Road, Sangala Cheruvu, Gadwal Tow",All India,OP NO,2,Both
Telangana,All India except Central University,902818,"Government Medical College, Jogulumba Gadwal, GMC Jogulamba Gadwal, Near Doulath peer Dargah, Doudharpally, Ring Road, Sangala Cheruvu, Gadwal Tow",All India,SC NO,2,Both
Telangana,All India except Central University,200651,"Government Medical College, Kamareddy, Office of the Principal, Government Medical College Devanpally, Kamareddy, Telangana",All India,BC NO,4,Both
Telangana,All India except Central University,200651,"Government Medical College, Kamareddy, Office of the Principal, Government Medical College Devanpally, Kamareddy, Telangana",All India,EW NO,1,Both
Telangana,All India except Central University,200651,"Government Medical College, Kamareddy, Office of the Principal, Government Medical College Devanpally, Kamareddy, Telangana",All India,OP NO,7,Both
Telangana,All India except Central University,200651,"Government Medical College, Kamareddy, Office of the Principal, Government Medical College Devanpally, Kamareddy, Telangana",All India,OP PH,1,Both
Telangana,All India except Central University,200651,"Government Medical College, Kamareddy, Office of the Principal, Government Medical College Devanpally, Kamareddy, Telangana",All India,SC NO,1,Both
Telangana,All India except Central University,200651,"Government Medical College, Kamareddy, Office of the Principal, Government Medical College Devanpally, Kamareddy, Telangana",All India,ST NO,1,Both
Telangana,All India except Central University,200650,"Government Medical College, Karimnagar, The Additional DME /Principal, Government Medical College Karimnagar, Jagtial NH 563, Kothapalli,",All India,BC NO,4,Both
Telangana,All India except Central University,200650,"Government Medical College, Karimnagar, The Additional DME /Principal, Government Medical College Karimnagar, Jagtial NH 563, Kothapalli,",All India,EW NO,1,Both
Telangana,All India except Central University,200650,"Government Medical College, Karimnagar, The Additional DME /Principal, Government Medical College Karimnagar, Jagtial NH 563, Kothapalli,",All India,OP NO,5,Both
Telangana,All India except Central University,200650,"Government Medical College, Karimnagar, The Additional DME /Principal, Government Medical College Karimnagar, Jagtial NH 563, Kothapalli,",All India,SC NO,3,Both
Telangana,All India except Central University,200650,"Government Medical College, Karimnagar, The Additional DME /Principal, Government Medical College Karimnagar, Jagtial NH 563, Kothapalli,",All India,ST NO,2,Both
Telangana,All India except Central University,904356,"GOVERNMENT MEDICAL COLLEGE, KODANGAL, SURVEY NO 51 KOKAT BESIDE MOTHER AND CHILD HOSPITAL TANDUR VIKARABAD DISTRICT TELANGANA 501141 gmc",All India,BC NO,2,Both
Telangana,All India except Central University,904356,"GOVERNMENT MEDICAL COLLEGE, KODANGAL, SURVEY NO 51 KOKAT BESIDE MOTHER AND CHILD HOSPITAL TANDUR VIKARABAD DISTRICT TELANGANA 501141 gmc",All India,EW NO,1,Both
Telangana,All India except Central University,904356,"GOVERNMENT MEDICAL COLLEGE, KODANGAL, SURVEY NO 51 KOKAT BESIDE MOTHER AND CHILD HOSPITAL TANDUR VIKARABAD DISTRICT TELANGANA 501141 gmc",All India,OP NO,3,Both
Telangana,All India except Central University,904356,"GOVERNMENT MEDICAL COLLEGE, KODANGAL, SURVEY NO 51 KOKAT BESIDE MOTHER AND CHILD HOSPITAL TANDUR VIKARABAD DISTRICT TELANGANA 501141 gmc",All India,SC NO,1,Both
Telangana,All India except Central University,200594,"Government Medical College, Mahabubabad, Government Medical College, Mahabubabad, Servey No 551-1-P ,Torrur Road ,Near SP Office , Mahabubaba",All India,BC NO,5,Both
Telangana,All India except Central University,200594,"Government Medical College, Mahabubabad, Government Medical College, Mahabubabad, Servey No 551-1-P ,Torrur Road ,Near SP Office , Mahabubaba",All India,BC PH,1,Both
Telangana,All India except Central University,200594,"Government Medical College, Mahabubabad, Government Medical College, Mahabubabad, Servey No 551-1-P ,Torrur Road ,Near SP Office , Mahabubaba",All India,EW NO,2,Both
Telangana,All India except Central University,200594,"Government Medical College, Mahabubabad, Government Medical College, Mahabubabad, Servey No 551-1-P ,Torrur Road ,Near SP Office , Mahabubaba",All India,OP NO,8,Both
Telangana,All India except Central University,200594,"Government Medical College, Mahabubabad, Government Medical College, Mahabubabad, Servey No 551-1-P ,Torrur Road ,Near SP Office , Mahabubaba",All India,OP PH,1,Both
Telangana,All India except Central University,200594,"Government Medical College, Mahabubabad, Government Medical College, Mahabubabad, Servey No 551-1-P ,Torrur Road ,Near SP Office , Mahabubaba",All India,SC NO,3,Both
Telangana,All India except Central University,200594,"Government Medical College, Mahabubabad, Government Medical College, Mahabubabad, Servey No 551-1-P ,Torrur Road ,Near SP Office , Mahabubaba",All India,ST NO,2,Both
Telangana,All India except Central University,200457,"Government Medical College, Mahabubnagar, Government Medical College Mahabubnagar,Thirumala Hills, Edira Village.Mahabubnagar",All India,BC NO,8,Both
Telangana,All India except Central University,200457,"Government Medical College, Mahabubnagar, Government Medical College Mahabubnagar,Thirumala Hills, Edira Village.Mahabubnagar",All India,EW NO,3,Both
Telangana,All India except Central University,200457,"Government Medical College, Mahabubnagar, Government Medical College Mahabubnagar,Thirumala Hills, Edira Village.Mahabubnagar",All India,OP NO,12,Both
Telangana,All India except Central University,200457,"Government Medical College, Mahabubnagar, Government Medical College Mahabubnagar,Thirumala Hills, Edira Village.Mahabubnagar",All India,SC NO,4,Both
Telangana,All India except Central University,200457,"Government Medical College, Mahabubnagar, Government Medical College Mahabubnagar,Thirumala Hills, Edira Village.Mahabubnagar",All India,SC PH,1,Both
Telangana,All India except Central University,200457,"Government Medical College, Mahabubnagar, Government Medical College Mahabubnagar,Thirumala Hills, Edira Village.Mahabubnagar",All India,ST NO,2,Both
Telangana,All India except Central University,903350,"Government Medical College, Maheshwaram, BIET COLLEGE CAMPUS, MANGALPALLY VILLAGE, IBRAHIMPATNAM, RANGAREDDY DISTRICT",All India,BC NO,2,Both
Telangana,All India except Central University,903350,"Government Medical College, Maheshwaram, BIET COLLEGE CAMPUS, MANGALPALLY VILLAGE, IBRAHIMPATNAM, RANGAREDDY DISTRICT",All India,EW NO,1,Both
Telangana,All India except Central University,903350,"Government Medical College, Maheshwaram, BIET COLLEGE CAMPUS, MANGALPALLY VILLAGE, IBRAHIMPATNAM, RANGAREDDY DISTRICT",All India,OP NO,3,Both
Telangana,All India except Central University,903350,"Government Medical College, Maheshwaram, BIET COLLEGE CAMPUS, MANGALPALLY VILLAGE, IBRAHIMPATNAM, RANGAREDDY DISTRICT",All India,SC NO,1,Both
Telangana,All India except Central University,200643,"Government Medical College, Mancherial, Government Medical College Mancherial, Gudipet Haziput mandal, Mancherial District, Telangana, 5042",All India,BC NO,4,Both
Telangana,All India except Central University,200643,"Government Medical College, Mancherial, Government Medical College Mancherial, Gudipet Haziput mandal, Mancherial District, Telangana, 5042",All India,EW NO,1,Both
Telangana,All India except Central University,200643,"Government Medical College, Mancherial, Government Medical College Mancherial, Gudipet Haziput mandal, Mancherial District, Telangana, 5042",All India,OP NO,5,Both
Telangana,All India except Central University,200643,"Government Medical College, Mancherial, Government Medical College Mancherial, Gudipet Haziput mandal, Mancherial District, Telangana, 5042",All India,OP PH,1,Both
Telangana,All India except Central University,200643,"Government Medical College, Mancherial, Government Medical College Mancherial, Gudipet Haziput mandal, Mancherial District, Telangana, 5042",All India,SC NO,2,Both
Telangana,All India except Central University,200643,"Government Medical College, Mancherial, Government Medical College Mancherial, Gudipet Haziput mandal, Mancherial District, Telangana, 5042",All India,ST NO,2,Both
Telangana,All India except Central University,902819,"Government Medical College, Mulugu, gmc.mulugu@gmail.com",All India,BC NO,1,Both
Telangana,All India except Central University,902819,"Government Medical College, Mulugu, gmc.mulugu@gmail.com",All India,BC PH,1,Both
Telangana,All India except Central University,902819,"Government Medical College, Mulugu, gmc.mulugu@gmail.com",All India,EW NO,1,Both
Telangana,All India except Central University,902819,"Government Medical College, Mulugu, gmc.mulugu@gmail.com",All India,OP NO,3,Both
Telangana,All India except Central University,902819,"Government Medical College, Mulugu, gmc.mulugu@gmail.com",All India,SC NO,1,Both
Telangana,All India except Central University,200595,"Government Medical College, Nagarkurnool, Sy no. 237, Uyyalawada village, Nanagarkurnool",All India,BC NO,6,Both
Telangana,All India except Central University,200595,"Government Medical College, Nagarkurnool, Sy no. 237, Uyyalawada village, Nanagarkurnool",All India,EW NO,2,Both
Telangana,All India except Central University,200595,"Government Medical College, Nagarkurnool, Sy no. 237, Uyyalawada village, Nanagarkurnool",All India,OP NO,9,Both
Telangana,All India except Central University,200595,"Government Medical College, Nagarkurnool, Sy no. 237, Uyyalawada village, Nanagarkurnool",All India,SC NO,3,Both
Telangana,All India except Central University,200595,"Government Medical College, Nagarkurnool, Sy no. 237, Uyyalawada village, Nanagarkurnool",All India,ST NO,2,Both
Telangana,All India except Central University,200482,"Government Medical College, Nalgonda, OFFICE OF THE PRINCIPAL, GOVERNMENT MEDICAL COLLGEGE,GANDHAMVARI GUDEM,SLBC,SAGAR ROAD,NALGONDA,TELA",All India,BC NO,6,Both
Telangana,All India except Central University,200482,"Government Medical College, Nalgonda, OFFICE OF THE PRINCIPAL, GOVERNMENT MEDICAL COLLGEGE,GANDHAMVARI GUDEM,SLBC,SAGAR ROAD,NALGONDA,TELA",All India,EW NO,2,Both
Telangana,All India except Central University,200482,"Government Medical College, Nalgonda, OFFICE OF THE PRINCIPAL, GOVERNMENT MEDICAL COLLGEGE,GANDHAMVARI GUDEM,SLBC,SAGAR ROAD,NALGONDA,TELA",All India,OP NO,9,Both
Telangana,All India except Central University,200482,"Government Medical College, Nalgonda, OFFICE OF THE PRINCIPAL, GOVERNMENT MEDICAL COLLGEGE,GANDHAMVARI GUDEM,SLBC,SAGAR ROAD,NALGONDA,TELA",All India,OP PH,1,Both
Telangana,All India except Central University,200482,"Government Medical College, Nalgonda, OFFICE OF THE PRINCIPAL, GOVERNMENT MEDICAL COLLGEGE,GANDHAMVARI GUDEM,SLBC,SAGAR ROAD,NALGONDA,TELA",All India,SC NO,3,Both
Telangana,All India except Central University,200482,"Government Medical College, Nalgonda, OFFICE OF THE PRINCIPAL, GOVERNMENT MEDICAL COLLGEGE,GANDHAMVARI GUDEM,SLBC,SAGAR ROAD,NALGONDA,TELA",All India,ST NO,1,Both
Telangana,All India except Central University,902821,"Government Medical College, Narayanpet, Government Medical College Narayanpet Jajapur Narayanpet District Telangana Pincode 509210",All India,BC NO,2,Both
Telangana,All India except Central University,902821,"Government Medical College, Narayanpet, Government Medical College Narayanpet Jajapur Narayanpet District Telangana Pincode 509210",All India,EW NO,1,Both
Telangana,All India except Central University,902821,"Government Medical College, Narayanpet, Government Medical College Narayanpet Jajapur Narayanpet District Telangana Pincode 509210",All India,OP NO,2,Both
Telangana,All India except Central University,902821,"Government Medical College, Narayanpet, Government Medical College Narayanpet Jajapur Narayanpet District Telangana Pincode 509210",All India,SC NO,1,Both
Telangana,All India except Central University,902821,"Government Medical College, Narayanpet, Government Medical College Narayanpet Jajapur Narayanpet District Telangana Pincode 509210",All India,ST NO,1,Both
Telangana,All India except Central University,902817,"Government Medical College, Narsampet, Sarwapuram, Pakhal road, Land mark- Bharath petrol pump, Narsamapet",All India,BC NO,1,Both
Telangana,All India except Central University,902817,"Government Medical College, Narsampet, Sarwapuram, Pakhal road, Land mark- Bharath petrol pump, Narsamapet",All India,EW NO,1,Both
Telangana,All India except Central University,902817,"Government Medical College, Narsampet, Sarwapuram, Pakhal road, Land mark- Bharath petrol pump, Narsamapet",All India,OP NO,3,Both
Telangana,All India except Central University,902817,"Government Medical College, Narsampet, Sarwapuram, Pakhal road, Land mark- Bharath petrol pump, Narsamapet",All India,SC NO,2,Both
Telangana,All India except Central University,200653,"Government Medical College, Nirmal, BESIDE DIVYA GARDEN , DIVYA NAGAR NIRMAL",All India,BC NO,4,Both
Telangana,All India except Central University,200653,"Government Medical College, Nirmal, BESIDE DIVYA GARDEN , DIVYA NAGAR NIRMAL",All India,BC PH,1,Both
Telangana,All India except Central University,200653,"Government Medical College, Nirmal, BESIDE DIVYA GARDEN , DIVYA NAGAR NIRMAL",All India,EW NO,1,Both
Telangana,All India except Central University,200653,"Government Medical College, Nirmal, BESIDE DIVYA GARDEN , DIVYA NAGAR NIRMAL",All India,OP NO,5,Both
Telangana,All India except Central University,200653,"Government Medical College, Nirmal, BESIDE DIVYA GARDEN , DIVYA NAGAR NIRMAL",All India,SC NO,2,Both
Telangana,All India except Central University,200653,"Government Medical College, Nirmal, BESIDE DIVYA GARDEN , DIVYA NAGAR NIRMAL",All India,ST NO,2,Both
Telangana,All India except Central University,200456,"Government Medical College, Nizamabad, R.P.Road, Near Bustand, Khaleelwadi Nizamabad",All India,BC NO,5,Both
Telangana,All India except Central University,200456,"Government Medical College, Nizamabad, R.P.Road, Near Bustand, Khaleelwadi Nizamabad",All India,EW NO,1,Both
Telangana,All India except Central University,200456,"Government Medical College, Nizamabad, R.P.Road, Near Bustand, Khaleelwadi Nizamabad",All India,EW PH,1,Both
Telangana,All India except Central University,200456,"Government Medical College, Nizamabad, R.P.Road, Near Bustand, Khaleelwadi Nizamabad",All India,OP NO,8,Both
Telangana,All India except Central University,200456,"Government Medical College, Nizamabad, R.P.Road, Near Bustand, Khaleelwadi Nizamabad",All India,SC NO,2,Both
Telangana,All India except Central University,200456,"Government Medical College, Nizamabad, R.P.Road, Near Bustand, Khaleelwadi Nizamabad",All India,SC PH,1,Both
Telangana,All India except Central University,200456,"Government Medical College, Nizamabad, R.P.Road, Near Bustand, Khaleelwadi Nizamabad",All India,ST PH,1,Both
Telangana,All India except Central University,903352,"Government medical College, Quthbullapur, Government Medical College Quthbullapur, Plot A2-4, ECIL cross roads, Kushaiguda Hyderabad, Med",All India,BC NO,1,Both
Telangana,All India except Central University,903352,"Government medical College, Quthbullapur, Government Medical College Quthbullapur, Plot A2-4, ECIL cross roads, Kushaiguda Hyderabad, Med",All India,EW NO,1,Both
Telangana,All India except Central University,903352,"Government medical College, Quthbullapur, Government Medical College Quthbullapur, Plot A2-4, ECIL cross roads, Kushaiguda Hyderabad, Med",All India,OP NO,3,Both
Telangana,All India except Central University,903352,"Government medical College, Quthbullapur, Government Medical College Quthbullapur, Plot A2-4, ECIL cross roads, Kushaiguda Hyderabad, Med",All India,SC NO,1,Both
Telangana,All India except Central University,903352,"Government medical College, Quthbullapur, Government Medical College Quthbullapur, Plot A2-4, ECIL cross roads, Kushaiguda Hyderabad, Med",All India,ST NO,1,Both
Telangana,All India except Central University,200656,"Government Medical College, Rajanna Sircilla, GOVERNMENT MEDICAL COLLEGE NEAR KASTURBA GIRLS SCHOOL PEDDUR SIRCILLA DISTRICT RAJANNA SIRCILLA",All India,BC NO,5,Both
Telangana,All India except Central University,200656,"Government Medical College, Rajanna Sircilla, GOVERNMENT MEDICAL COLLEGE NEAR KASTURBA GIRLS SCHOOL PEDDUR SIRCILLA DISTRICT RAJANNA SIRCILLA",All India,EW NO,1,Both
Telangana,All India except Central University,200656,"Government Medical College, Rajanna Sircilla, GOVERNMENT MEDICAL COLLEGE NEAR KASTURBA GIRLS SCHOOL PEDDUR SIRCILLA DISTRICT RAJANNA SIRCILLA",All India,OP NO,6,Both
Telangana,All India except Central University,200656,"Government Medical College, Rajanna Sircilla, GOVERNMENT MEDICAL COLLEGE NEAR KASTURBA GIRLS SCHOOL PEDDUR SIRCILLA DISTRICT RAJANNA SIRCILLA",All India,SC NO,2,Both
Telangana,All India except Central University,200656,"Government Medical College, Rajanna Sircilla, GOVERNMENT MEDICAL COLLEGE NEAR KASTURBA GIRLS SCHOOL PEDDUR SIRCILLA DISTRICT RAJANNA SIRCILLA",All India,ST NO,1,Both
Telangana,All India except Central University,200616,"Government Medical College, Ramagundam, SURVEY NUMBER 92 95 96 MALKAPUR VILLAGE RAMAGUNDAM",All India,BC NO,6,Both
Telangana,All India except Central University,200616,"Government Medical College, Ramagundam, SURVEY NUMBER 92 95 96 MALKAPUR VILLAGE RAMAGUNDAM",All India,EW NO,3,Both
Telangana,All India except Central University,200616,"Government Medical College, Ramagundam, SURVEY NUMBER 92 95 96 MALKAPUR VILLAGE RAMAGUNDAM",All India,OP NO,8,Both
Telangana,All India except Central University,200616,"Government Medical College, Ramagundam, SURVEY NUMBER 92 95 96 MALKAPUR VILLAGE RAMAGUNDAM",All India,OP PH,1,Both
Telangana,All India except Central University,200616,"Government Medical College, Ramagundam, SURVEY NUMBER 92 95 96 MALKAPUR VILLAGE RAMAGUNDAM",All India,SC NO,3,Both
Telangana,All India except Central University,200616,"Government Medical College, Ramagundam, SURVEY NUMBER 92 95 96 MALKAPUR VILLAGE RAMAGUNDAM",All India,ST NO,1,Both
Telangana,All India except Central University,200597,"Government Medical College, Sangareddy, OPP. TOWN POLICE STATION, NETAJI NAGAR, SANGAREDDY DISTRICT, TELANGANA - 502001",All India,BC NO,5,Both
Telangana,All India except Central University,200597,"Government Medical College, Sangareddy, OPP. TOWN POLICE STATION, NETAJI NAGAR, SANGAREDDY DISTRICT, TELANGANA - 502001",All India,EW NO,2,Both
Telangana,All India except Central University,200597,"Government Medical College, Sangareddy, OPP. TOWN POLICE STATION, NETAJI NAGAR, SANGAREDDY DISTRICT, TELANGANA - 502001",All India,OP NO,9,Both
Telangana,All India except Central University,200597,"Government Medical College, Sangareddy, OPP. TOWN POLICE STATION, NETAJI NAGAR, SANGAREDDY DISTRICT, TELANGANA - 502001",All India,SC NO,4,Both
Telangana,All India except Central University,200597,"Government Medical College, Sangareddy, OPP. TOWN POLICE STATION, NETAJI NAGAR, SANGAREDDY DISTRICT, TELANGANA - 502001",All India,ST NO,2,Both
Telangana,All India except Central University,200458,"Government Medical College, Siddipet, Survey No 54, Ensanpalli Village, Siddipet Mandal, Siddipet",All India,BC NO,7,Both
Telangana,All India except Central University,200458,"Government Medical College, Siddipet, Survey No 54, Ensanpalli Village, Siddipet Mandal, Siddipet",All India,BC PH,1,Both
Telangana,All India except Central University,200458,"Government Medical College, Siddipet, Survey No 54, Ensanpalli Village, Siddipet Mandal, Siddipet",All India,EW NO,3,Both
Telangana,All India except Central University,200458,"Government Medical College, Siddipet, Survey No 54, Ensanpalli Village, Siddipet Mandal, Siddipet",All India,OP NO,8,Both
Telangana,All India except Central University,200458,"Government Medical College, Siddipet, Survey No 54, Ensanpalli Village, Siddipet Mandal, Siddipet",All India,OP PH,1,Both
Telangana,All India except Central University,200458,"Government Medical College, Siddipet, Survey No 54, Ensanpalli Village, Siddipet Mandal, Siddipet",All India,SC NO,4,Both
Telangana,All India except Central University,200458,"Government Medical College, Siddipet, Survey No 54, Ensanpalli Village, Siddipet Mandal, Siddipet",All India,ST NO,2,Both
Telangana,All India except Central University,200481,"Government Medical College, Suryapet, AMARAVADI NAGAR, TALLAGADDA, SURYAPET-508213 Suraypet Dist",All India,BC NO,5,Both
Telangana,All India except Central University,200481,"Government Medical College, Suryapet, AMARAVADI NAGAR, TALLAGADDA, SURYAPET-508213 Suraypet Dist",All India,EW NO,2,Both
Telangana,All India except Central University,200481,"Government Medical College, Suryapet, AMARAVADI NAGAR, TALLAGADDA, SURYAPET-508213 Suraypet Dist",All India,OP NO,10,Both
Telangana,All India except Central University,200481,"Government Medical College, Suryapet, AMARAVADI NAGAR, TALLAGADDA, SURYAPET-508213 Suraypet Dist",All India,SC NO,3,Both
Telangana,All India except Central University,200481,"Government Medical College, Suryapet, AMARAVADI NAGAR, TALLAGADDA, SURYAPET-508213 Suraypet Dist",All India,ST NO,2,Both
Telangana,All India except Central University,200600,"Government Medical College, Wanaparthy, Marrikunta, Pebbair Road, Wanaparthy District, Telangana state.",All India,BC NO,6,Both
Telangana,All India except Central University,200600,"Government Medical College, Wanaparthy, Marrikunta, Pebbair Road, Wanaparthy District, Telangana state.",All India,EW NO,2,Both
Telangana,All India except Central University,200600,"Government Medical College, Wanaparthy, Marrikunta, Pebbair Road, Wanaparthy District, Telangana state.",All India,OP NO,9,Both
Telangana,All India except Central University,200600,"Government Medical College, Wanaparthy, Marrikunta, Pebbair Road, Wanaparthy District, Telangana state.",All India,OP PH,1,Both
Telangana,All India except Central University,200600,"Government Medical College, Wanaparthy, Marrikunta, Pebbair Road, Wanaparthy District, Telangana state.",All India,SC NO,2,Both
Telangana,All India except Central University,200600,"Government Medical College, Wanaparthy, Marrikunta, Pebbair Road, Wanaparthy District, Telangana state.",All India,SC PH,1,Both
Telangana,All India except Central University,200600,"Government Medical College, Wanaparthy, Marrikunta, Pebbair Road, Wanaparthy District, Telangana state.",All India,ST NO,1,Both
Telangana,All India except Central University,903353,"Government Medical College, Yadadri, PAGADIPALLY BHONGIR YADADRI BHUVANAGIRI",All India,BC NO,1,Both
Telangana,All India except Central University,903353,"Government Medical College, Yadadri, PAGADIPALLY BHONGIR YADADRI BHUVANAGIRI",All India,BC PH,1,Both
Telangana,All India except Central University,903353,"Government Medical College, Yadadri, PAGADIPALLY BHONGIR YADADRI BHUVANAGIRI",All India,EW NO,1,Both
Telangana,All India except Central University,903353,"Government Medical College, Yadadri, PAGADIPALLY BHONGIR YADADRI BHUVANAGIRI",All India,OP NO,2,Both
Telangana,All India except Central University,903353,"Government Medical College, Yadadri, PAGADIPALLY BHONGIR YADADRI BHUVANAGIRI",All India,SC NO,1,Both
Telangana,All India except Central University,903353,"Government Medical College, Yadadri, PAGADIPALLY BHONGIR YADADRI BHUVANAGIRI",All India,ST NO,1,Both
Telangana,All India except Central University,200453,"Kakatiya Medical College, Warangal, SVP Road, Warangal",All India,BC NO,8,Both
Telangana,All India except Central University,200453,"Kakatiya Medical College, Warangal, SVP Road, Warangal",All India,EW NO,3,Both
Telangana,All India except Central University,200453,"Kakatiya Medical College, Warangal, SVP Road, Warangal",All India,OP NO,12,Both
Telangana,All India except Central University,200453,"Kakatiya Medical College, Warangal, SVP Road, Warangal",All India,SC NO,5,Both
Telangana,All India except Central University,200453,"Kakatiya Medical College, Warangal, SVP Road, Warangal",All India,ST NO,2,Both
Telangana,Deemed University,902856,"Malla Reddy Institute of Medical Sciences, Hyderabad, Suraram X Roads Jeedimetla Hyderabad",Non-Resident Indian,OP NO,37,Both
Telangana,Deemed University,902856,"Malla Reddy Institute of Medical Sciences, Hyderabad, Suraram X Roads Jeedimetla Hyderabad",Self-Financed Merit Seat,OP NO,213,Both
Telangana,Deemed University,902855,"Mallareddy Medical College for Women, Hyderabad, Suraram X Roads Jeedimetla Hyderabad",Non-Resident Indian,OP NO,25,Female Only
Telangana,Deemed University,902855,"Mallareddy Medical College for Women, Hyderabad, Suraram X Roads Jeedimetla Hyderabad",Self-Financed Merit Seat,OP NO,225,Female Only
Telangana,All India except Central University,200454,"Osmania Medical College, Hyderabad, HYDERABAD",All India,BC NO,10,Both
Telangana,All India except Central University,200454,"Osmania Medical College, Hyderabad, HYDERABAD",All India,EW NO,2,Both
Telangana,All India except Central University,200454,"Osmania Medical College, Hyderabad, HYDERABAD",All India,EW PH,1,Both
Telangana,All India except Central University,200454,"Osmania Medical College, Hyderabad, HYDERABAD",All India,OP NO,15,Both
Telangana,All India except Central University,200454,"Osmania Medical College, Hyderabad, HYDERABAD",All India,OP PH,1,Both
Telangana,All India except Central University,200454,"Osmania Medical College, Hyderabad, HYDERABAD",All India,SC NO,5,Both
Telangana,All India except Central University,200454,"Osmania Medical College, Hyderabad, HYDERABAD",All India,ST NO,3,Both
Telangana,All India except Central University,200455,"Rajiv Gandhi Institute of Medical Sciences, adilabad, MAIN ROAD, OLD NH 07, ADILABAD TOWN ADILABAD DISTRICT, TELANGANA STATE-504001",All India,BC NO,4,Both
Telangana,All India except Central University,200455,"Rajiv Gandhi Institute of Medical Sciences, adilabad, MAIN ROAD, OLD NH 07, ADILABAD TOWN ADILABAD DISTRICT, TELANGANA STATE-504001",All India,BC PH,1,Both
Telangana,All India except Central University,200455,"Rajiv Gandhi Institute of Medical Sciences, adilabad, MAIN ROAD, OLD NH 07, ADILABAD TOWN ADILABAD DISTRICT, TELANGANA STATE-504001",All India,EW NO,2,Both
Telangana,All India except Central University,200455,"Rajiv Gandhi Institute of Medical Sciences, adilabad, MAIN ROAD, OLD NH 07, ADILABAD TOWN ADILABAD DISTRICT, TELANGANA STATE-504001",All India,OP NO,8,Both
Telangana,All India except Central University,200455,"Rajiv Gandhi Institute of Medical Sciences, adilabad, MAIN ROAD, OLD NH 07, ADILABAD TOWN ADILABAD DISTRICT, TELANGANA STATE-504001",All India,SC NO,3,Both
Telangana,All India except Central University,200455,"Rajiv Gandhi Institute of Medical Sciences, adilabad, MAIN ROAD, OLD NH 07, ADILABAD TOWN ADILABAD DISTRICT, TELANGANA STATE-504001",All India,ST NO,1,Both
The Dadra And Nagar Haveli And Daman And Diu,All India except Central University,200470,"NAMO Medical Education & Research Institute, Govt Medical College Silvassa, NAMO Medical Education and Research Institute, next to Sayli cricket stadium, Sayli Road, Silvassa",All India,BC NO,8,Both
The Dadra And Nagar Haveli And Daman And Diu,All India except Central University,200470,"NAMO Medical Education & Research Institute, Govt Medical College Silvassa, NAMO Medical Education and Research Institute, next to Sayli cricket stadium, Sayli Road, Silvassa",All India,EW NO,3,Both
The Dadra And Nagar Haveli And Daman And Diu,All India except Central University,200470,"NAMO Medical Education & Research Institute, Govt Medical College Silvassa, NAMO Medical Education and Research Institute, next to Sayli cricket stadium, Sayli Road, Silvassa",All India,OP NO,9,Both
