State,InstituteType,MCCCode,MCCInstitute,Quota,SeatCategory,SeatsOfferedR1,SeatsAllottedR1,NetDifference,FillRate,BestAIR,Q1AIR,MedianAIR,Q3AIR,HighestAIR
West Bengal,All India Institute Of Medical Science(AIIMS),200514,"AIIMS, Kalyani, NH-34 Connector, Basantapur, Saguna, Kalyani, 741245, West Bengal, India",Open Seat Quota,Open,48,48,0,1.0,762,1548.5,1773.0,1942.5,2188
West Bengal,All India Institute Of Medical Science(AIIMS),200514,"AIIMS, Kalyani, NH-34 Connector, Basantapur, Saguna, Kalyani, 741245, West Bengal, India",Open Seat Quota,Open PwD,3,3,0,1.0,107995,131149.0,154303.0,180847.5,207392
West Bengal,All India Institute Of Medical Science(AIIMS),200514,"AIIMS, Kalyani, NH-34 Connector, Basantapur, Saguna, Kalyani, 741245, West Bengal, India",Open Seat Quota,SC,18,18,0,1.0,11376,14110.0,15324.5,17717.0,18440
West Bengal,All India Institute Of Medical Science(AIIMS),200514,"AIIMS, Kalyani, NH-34 Connector, Basantapur, Saguna, Kalyani, 741245, West Bengal, India",Open Seat Quota,ST,9,9,0,1.0,17584,28168.0,33008.0,33561.0,37522
Tamil Nadu,All India Institute Of Medical Science(AIIMS),200580,"AIIMS, Madurai, AIIMS MADURAI",Open Seat Quota,EWS,4,4,0,1.0,4839,4933.5,5096.0,5274.25,5416
Tamil Nadu,All India Institute Of Medical Science(AIIMS),200580,"AIIMS, Madurai, AIIMS MADURAI",Open Seat Quota,EWS PwD,1,1,0,1.0,414032,414032.0,414032.0,414032.0,414032
Tamil Nadu,All India Institute Of Medical Science(AIIMS),200580,"AIIMS, Madurai, AIIMS MADURAI",Open Seat Quota,OBC,14,14,0,1.0,3441,4034.25,4123.0,4233.5,4281
Tamil Nadu,All India Institute Of Medical Science(AIIMS),200580,"AIIMS, Madurai, AIIMS MADURAI",Open Seat Quota,Open,19,19,0,1.0,819,1980.0,2773.0,3179.5,3421
Tamil Nadu,All India Institute Of Medical Science(AIIMS),200580,"AIIMS, Madurai, AIIMS MADURAI",Open Seat Quota,Open PwD,1,1,0,1.0,167218,167218.0,167218.0,167218.0,167218
Tamil Nadu,All India Institute Of Medical Science(AIIMS),200580,"AIIMS, Madurai, AIIMS MADURAI",Open Seat Quota,SC,7,7,0,1.0,18648,24744.5,25237.0,26464.0,27253
Tamil Nadu,All India Institute Of Medical Science(AIIMS),200580,"AIIMS, Madurai, AIIMS MADURAI",Open Seat Quota,ST,4,4,0,1.0,42177,43228.5,43983.0,44525.25,44940
Maharashtra,All India Institute Of Medical Science(AIIMS),200509,"AIIMS, Nagpur, PLOT NO 2 SECTOR 20 MIHAN NAGPUR",Open Seat Quota,EWS,12,12,0,1.0,1187,1381.25,1488.0,1734.0,1839
Maharashtra,All India Institute Of Medical Science(AIIMS),200509,"AIIMS, Nagpur, PLOT NO 2 SECTOR 20 MIHAN NAGPUR",Open Seat Quota,EWS PwD,1,1,0,1.0,175335,175335.0,175335.0,175335.0,175335
Maharashtra,All India Institute Of Medical Science(AIIMS),200509,"AIIMS, Nagpur, PLOT NO 2 SECTOR 20 MIHAN NAGPUR",Open Seat Quota,OBC,32,32,0,1.0,810,1130.5,1211.0,1300.75,1350
Maharashtra,All India Institute Of Medical Science(AIIMS),200509,"AIIMS, Nagpur, PLOT NO 2 SECTOR 20 MIHAN NAGPUR",Open Seat Quota,OBC PwD,2,2,0,1.0,133138,144464.5,155791.0,167117.5,178444
Maharashtra,All India Institute Of Medical Science(AIIMS),200509,"AIIMS, Nagpur, PLOT NO 2 SECTOR 20 MIHAN NAGPUR",Open Seat Quota,Open,47,47,0,1.0,67,537.5,674.0,724.5,792
Maharashtra,All India Institute Of Medical Science(AIIMS),200509,"AIIMS, Nagpur, PLOT NO 2 SECTOR 20 MIHAN NAGPUR",Open Seat Quota,Open PwD,3,3,0,1.0,23871,24809.0,25747.0,54656.5,83566
Maharashtra,All India Institute Of Medical Science(AIIMS),200509,"AIIMS, Nagpur, PLOT NO 2 SECTOR 20 MIHAN NAGPUR",Open Seat Quota,SC,17,17,0,1.0,1710,4618.0,6560.0,7833.0,8360
Maharashtra,All India Institute Of Medical Science(AIIMS),200509,"AIIMS, Nagpur, PLOT NO 2 SECTOR 20 MIHAN NAGPUR",Open Seat Quota,SC PwD,1,1,0,1.0,287572,287572.0,287572.0,287572.0,287572
Maharashtra,All India Institute Of Medical Science(AIIMS),200509,"AIIMS, Nagpur, PLOT NO 2 SECTOR 20 MIHAN NAGPUR",Open Seat Quota,ST,10,10,0,1.0,4160,9780.0,11049.5,12192.25,13431
Delhi,All India Institute Of Medical Science(AIIMS),200502,"AIIMS, New Delhi, ANSARI NAGAR EAST, AUROBINDO MARG, NEW DELHI 110029",Foreign Country Quota,Open,7,7,0,1.0,6216,6864.5,8738.0,9552.5,13969
Delhi,All India Institute Of Medical Science(AIIMS),200502,"AIIMS, New Delhi, ANSARI NAGAR EAST, AUROBINDO MARG, NEW DELHI 110029",Open Seat Quota,EWS,12,12,0,1.0,76,137.75,208.5,221.75,292
Delhi,All India Institute Of Medical Science(AIIMS),200502,"AIIMS, New Delhi, ANSARI NAGAR EAST, AUROBINDO MARG, NEW DELHI 110029",Open Seat Quota,EWS PwD,1,1,0,1.0,12463,12463.0,12463.0,12463.0,12463
Delhi,All India Institute Of Medical Science(AIIMS),200502,"AIIMS, New Delhi, ANSARI NAGAR EAST, AUROBINDO MARG, NEW DELHI 110029",Open Seat Quota,OBC,31,31,0,1.0,54,97.5,134.0,151.0,192
Delhi,All India Institute Of Medical Science(AIIMS),200502,"AIIMS, New Delhi, ANSARI NAGAR EAST, AUROBINDO MARG, NEW DELHI 110029",Open Seat Quota,OBC PwD,2,2,0,1.0,14641,15984.5,17328.0,18671.5,20015
Delhi,All India Institute Of Medical Science(AIIMS),200502,"AIIMS, New Delhi, ANSARI NAGAR EAST, AUROBINDO MARG, NEW DELHI 110029",Open Seat Quota,Open,48,48,0,1.0,1,13.75,25.5,39.25,52
Delhi,All India Institute Of Medical Science(AIIMS),200502,"AIIMS, New Delhi, ANSARI NAGAR EAST, AUROBINDO MARG, NEW DELHI 110029",Open Seat Quota,Open PwD,2,2,0,1.0,4162,4588.0,5014.0,5440.0,5866
Delhi,All India Institute Of Medical Science(AIIMS),200502,"AIIMS, New Delhi, ANSARI NAGAR EAST, AUROBINDO MARG, NEW DELHI 110029",Open Seat Quota,SC,18,18,0,1.0,55,226.25,595.0,689.25,793
Delhi,All India Institute Of Medical Science(AIIMS),200502,"AIIMS, New Delhi, ANSARI NAGAR EAST, AUROBINDO MARG, NEW DELHI 110029",Open Seat Quota,SC PwD,1,1,0,1.0,147940,147940.0,147940.0,147940.0,147940
Delhi,All India Institute Of Medical Science(AIIMS),200502,"AIIMS, New Delhi, ANSARI NAGAR EAST, AUROBINDO MARG, NEW DELHI 110029",Open Seat Quota,ST,10,10,0,1.0,260,620.0,850.0,916.75,987
Bihar,All India Institute Of Medical Science(AIIMS),200508,"AIIMS, Patna, Phulwarisharif, Patna, Bihar-801507",Open Seat Quota,EWS,12,12,0,1.0,2023,2067.0,2251.0,2503.25,2675
Bihar,All India Institute Of Medical Science(AIIMS),200508,"AIIMS, Patna, Phulwarisharif, Patna, Bihar-801507",Open Seat Quota,EWS PwD,1,1,0,1.0,243658,243658.0,243658.0,243658.0,243658
Bihar,All India Institute Of Medical Science(AIIMS),200508,"AIIMS, Patna, Phulwarisharif, Patna, Bihar-801507",Open Seat Quota,OBC,32,32,0,1.0,1597,1761.75,1883.5,1943.0,2054
Bihar,All India Institute Of Medical Science(AIIMS),200508,"AIIMS, Patna, Phulwarisharif, Patna, Bihar-801507",Open Seat Quota,OBC PwD,2,2,0,1.0,212830,214472.25,216114.5,217756.75,219399
Bihar,All India Institute Of Medical Science(AIIMS),200508,"AIIMS, Patna, Phulwarisharif, Patna, Bihar-801507",Open Seat Quota,Open,48,48,0,1.0,850,1215.75,1398.0,1495.25,1593
Bihar,All India Institute Of Medical Science(AIIMS),200508,"AIIMS, Patna, Phulwarisharif, Patna, Bihar-801507",Open Seat Quota,Open PwD,2,2,0,1.0,87734,118445.75,149157.5,179869.25,210581
Bihar,All India Institute Of Medical Science(AIIMS),200508,"AIIMS, Patna, Phulwarisharif, Patna, Bihar-801507",Open Seat Quota,SC,17,17,0,1.0,8218,11459.0,13877.0,15775.0,16709
Bihar,All India Institute Of Medical Science(AIIMS),200508,"AIIMS, Patna, Phulwarisharif, Patna, Bihar-801507",Open Seat Quota,SC PwD,1,1,0,1.0,404611,404611.0,404611.0,404611.0,404611
Bihar,All India Institute Of Medical Science(AIIMS),200508,"AIIMS, Patna, Phulwarisharif, Patna, Bihar-801507",Open Seat Quota,ST,10,10,0,1.0,13853,17859.25,22099.0,23706.5,24984
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200516,"AIIMS, Rai Bareli , All India Institute of Medical Sciences Raebareli",Open Seat Quota,EWS,13,13,0,1.0,2762,3172.0,3384.0,3454.0,3586
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200516,"AIIMS, Rai Bareli , All India Institute of Medical Sciences Raebareli",Open Seat Quota,OBC,32,32,0,1.0,2719,2865.0,2951.0,3063.25,3160
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200516,"AIIMS, Rai Bareli , All India Institute of Medical Sciences Raebareli",Open Seat Quota,OBC PwD,2,2,0,1.0,242996,243667.5,244339.0,245010.5,245682
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200516,"AIIMS, Rai Bareli , All India Institute of Medical Sciences Raebareli",Open Seat Quota,Open,47,47,0,1.0,1427,2285.5,2449.0,2536.5,2634
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200516,"AIIMS, Rai Bareli , All India Institute of Medical Sciences Raebareli",Open Seat Quota,Open PwD,3,3,0,1.0,44381,132574.0,220767.0,225390.5,230014
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200516,"AIIMS, Rai Bareli , All India Institute of Medical Sciences Raebareli",Open Seat Quota,SC,18,18,0,1.0,19349,20410.5,20783.5,21887.5,22455
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200516,"AIIMS, Rai Bareli , All India Institute of Medical Sciences Raebareli",Open Seat Quota,SC PwD,1,1,0,1.0,528896,528896.0,528896.0,528896.0,528896
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200516,"AIIMS, Rai Bareli , All India Institute of Medical Sciences Raebareli",Open Seat Quota,ST,8,8,0,1.0,30796,34692.5,34982.0,35615.25,35875
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200516,"AIIMS, Rai Bareli , All India Institute of Medical Sciences Raebareli",Open Seat Quota,ST PwD,1,1,0,1.0,485894,485894.0,485894.0,485894.0,485894
Chhattisgarh,All India Institute Of Medical Science(AIIMS),200506,"AIIMS, Raipur, Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099",Open Seat Quota,EWS,12,12,0,1.0,1964,2067.75,2154.0,2198.0,2323
Chhattisgarh,All India Institute Of Medical Science(AIIMS),200506,"AIIMS, Raipur, Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099",Open Seat Quota,OBC,33,33,0,1.0,1185,1397.0,1465.0,1582.0,1683
Chhattisgarh,All India Institute Of Medical Science(AIIMS),200506,"AIIMS, Raipur, Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099",Open Seat Quota,OBC PwD,1,1,0,1.0,195831,195831.0,195831.0,195831.0,195831
Chhattisgarh,All India Institute Of Medical Science(AIIMS),200506,"AIIMS, Raipur, Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099",Open Seat Quota,Open,48,48,0,1.0,323,787.75,877.5,944.25,1008
Chhattisgarh,All India Institute Of Medical Science(AIIMS),200506,"AIIMS, Raipur, Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099",Open Seat Quota,Open PwD,3,3,0,1.0,146863,158081.0,169299.0,179195.5,189092
Chhattisgarh,All India Institute Of Medical Science(AIIMS),200506,"AIIMS, Raipur, Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099",Open Seat Quota,SC,18,18,0,1.0,8512,9166.25,10612.0,12041.75,12796
Chhattisgarh,All India Institute Of Medical Science(AIIMS),200506,"AIIMS, Raipur, Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099",Open Seat Quota,SC PwD,1,1,0,1.0,319126,319126.0,319126.0,319126.0,319126
Chhattisgarh,All India Institute Of Medical Science(AIIMS),200506,"AIIMS, Raipur, Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099",Open Seat Quota,ST,8,8,0,1.0,13538,13962.0,15301.0,16576.5,16950
Chhattisgarh,All India Institute Of Medical Science(AIIMS),200506,"AIIMS, Raipur, Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099",Open Seat Quota,ST PwD,1,1,0,1.0,471470,471470.0,471470.0,471470.0,471470
Uttarakhand,All India Institute Of Medical Science(AIIMS),200507,"AIIMS, Rishikesh , ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH Uttarakhand - 249203",Open Seat Quota,EWS,11,11,0,1.0,548,817.5,962.0,1044.5,1089
Uttarakhand,All India Institute Of Medical Science(AIIMS),200507,"AIIMS, Rishikesh , ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH Uttarakhand - 249203",Open Seat Quota,EWS PwD,1,1,0,1.0,90556,90556.0,90556.0,90556.0,90556
Uttarakhand,All India Institute Of Medical Science(AIIMS),200507,"AIIMS, Rishikesh , ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH Uttarakhand - 249203",Open Seat Quota,OBC,33,33,0,1.0,590,780.0,807.0,884.0,979
Uttarakhand,All India Institute Of Medical Science(AIIMS),200507,"AIIMS, Rishikesh , ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH Uttarakhand - 249203",Open Seat Quota,OBC PwD,1,1,0,1.0,84424,84424.0,84424.0,84424.0,84424
Uttarakhand,All India Institute Of Medical Science(AIIMS),200507,"AIIMS, Rishikesh , ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH Uttarakhand - 249203",Open Seat Quota,Open,49,49,0,1.0,63,331.0,401.0,471.0,537
Uttarakhand,All India Institute Of Medical Science(AIIMS),200507,"AIIMS, Rishikesh , ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH Uttarakhand - 249203",Open Seat Quota,Open PwD,2,2,0,1.0,41858,46413.25,50968.5,55523.75,60079
Uttarakhand,All India Institute Of Medical Science(AIIMS),200507,"AIIMS, Rishikesh , ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH Uttarakhand - 249203",Open Seat Quota,SC,18,18,0,1.0,1748,3842.5,4609.5,5940.75,6429
Uttarakhand,All India Institute Of Medical Science(AIIMS),200507,"AIIMS, Rishikesh , ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH Uttarakhand - 249203",Open Seat Quota,SC PwD,1,1,0,1.0,282199,282199.0,282199.0,282199.0,282199
Uttarakhand,All India Institute Of Medical Science(AIIMS),200507,"AIIMS, Rishikesh , ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH Uttarakhand - 249203",Open Seat Quota,ST,8,8,0,1.0,5403,7291.5,7676.0,8174.5,8532
Uttarakhand,All India Institute Of Medical Science(AIIMS),200507,"AIIMS, Rishikesh , ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH Uttarakhand - 249203",Open Seat Quota,ST PwD,1,1,0,1.0,290785,290785.0,290785.0,290785.0,290785
Madhya Pradesh,All India Institute Of Medical Science(AIIMS),200503,"AIIMS-Bhopal,, SAKET NAGAR BHOPAL",Open Seat Quota,EWS,11,11,0,1.0,572,1064.5,1116.0,1146.5,1220
Madhya Pradesh,All India Institute Of Medical Science(AIIMS),200503,"AIIMS-Bhopal,, SAKET NAGAR BHOPAL",Open Seat Quota,EWS PwD,1,1,0,1.0,143304,143304.0,143304.0,143304.0,143304
Madhya Pradesh,All India Institute Of Medical Science(AIIMS),200503,"AIIMS-Bhopal,, SAKET NAGAR BHOPAL",Open Seat Quota,OBC,33,33,0,1.0,615,769.0,913.0,1014.0,1084
Madhya Pradesh,All India Institute Of Medical Science(AIIMS),200503,"AIIMS-Bhopal,, SAKET NAGAR BHOPAL",Open Seat Quota,OBC PwD,1,1,0,1.0,151227,151227.0,151227.0,151227.0,151227
Madhya Pradesh,All India Institute Of Medical Science(AIIMS),200503,"AIIMS-Bhopal,, SAKET NAGAR BHOPAL",Open Seat Quota,Open,49,49,0,1.0,90,359.0,451.0,526.0,571
Madhya Pradesh,All India Institute Of Medical Science(AIIMS),200503,"AIIMS-Bhopal,, SAKET NAGAR BHOPAL",Open Seat Quota,Open PwD,2,2,0,1.0,90002,93499.5,96997.0,100494.5,103992
Madhya Pradesh,All India Institute Of Medical Science(AIIMS),200503,"AIIMS-Bhopal,, SAKET NAGAR BHOPAL",Open Seat Quota,SC,18,18,0,1.0,1052,4039.0,6576.0,7487.75,7782
Madhya Pradesh,All India Institute Of Medical Science(AIIMS),200503,"AIIMS-Bhopal,, SAKET NAGAR BHOPAL",Open Seat Quota,SC PwD,1,1,0,1.0,156322,156322.0,156322.0,156322.0,156322
Madhya Pradesh,All India Institute Of Medical Science(AIIMS),200503,"AIIMS-Bhopal,, SAKET NAGAR BHOPAL",Open Seat Quota,ST,8,8,0,1.0,1255,4507.5,5338.0,6843.25,8673
Madhya Pradesh,All India Institute Of Medical Science(AIIMS),200503,"AIIMS-Bhopal,, SAKET NAGAR BHOPAL",Open Seat Quota,ST PwD,1,1,0,1.0,457225,457225.0,457225.0,457225.0,457225
Puducherry,Deemed University,200377,"Aarupadai Veedu Medical College, Pondicherry, PONDY - CUDDALORE MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY",Self-Financed Merit,Open,150,150,0,1.0,265028,637199.75,751311.5,838576.75,918859
Tripura,All India except Central University,200285,"Agartala Government Medical College,Agartala, Kunjaban, Agartala, Tripura West",All India,EWS,3,3,0,1.0,22912,23450.5,23989.0,24171.0,24353
Tripura,All India except Central University,200285,"Agartala Government Medical College,Agartala, Kunjaban, Agartala, Tripura West",All India,OBC,8,8,0,1.0,18488,20154.0,20979.5,21613.0,21719
Tripura,All India except Central University,200285,"Agartala Government Medical College,Agartala, Kunjaban, Agartala, Tripura West",All India,Open,11,11,0,1.0,7373,14359.0,15885.0,17275.5,17895
Tripura,All India except Central University,200285,"Agartala Government Medical College,Agartala, Kunjaban, Agartala, Tripura West",All India,Open PwD,1,1,0,1.0,572793,572793.0,572793.0,572793.0,572793
Tripura,All India except Central University,200285,"Agartala Government Medical College,Agartala, Kunjaban, Agartala, Tripura West",All India,SC,4,4,0,1.0,56777,65931.5,74494.5,81700.5,86784
Tripura,All India except Central University,200285,"Agartala Government Medical College,Agartala, Kunjaban, Agartala, Tripura West",All India,SC PwD,1,0,1,0.0,,,,,
Tripura,All India except Central University,200285,"Agartala Government Medical College,Agartala, Kunjaban, Agartala, Tripura West",All India,ST,1,1,0,1.0,42507,42507.0,42507.0,42507.0,42507
Tripura,All India except Central University,200285,"Agartala Government Medical College,Agartala, Kunjaban, Agartala, Tripura West",All India,ST PwD,1,0,1,0.0,,,,,
Haryana,All India Institute Of Medical Science(AIIMS),904759,"All India Institute of Medical Sciences, Rewari, Director Office, AIIMS Rewari (Majra M. Bhalkhi) , Haryana , 123102 , India",Open Seat Quota,EWS,5,5,0,1.0,4785,5034.0,5145.0,5190.0,5492
Haryana,All India Institute Of Medical Science(AIIMS),904759,"All India Institute of Medical Sciences, Rewari, Director Office, AIIMS Rewari (Majra M. Bhalkhi) , Haryana , 123102 , India",Open Seat Quota,OBC,12,12,0,1.0,3956,4060.25,4147.5,4252.25,4382
Haryana,All India Institute Of Medical Science(AIIMS),904759,"All India Institute of Medical Sciences, Rewari, Director Office, AIIMS Rewari (Majra M. Bhalkhi) , Haryana , 123102 , India",Open Seat Quota,OBC PwD,1,1,0,1.0,323780,323780.0,323780.0,323780.0,323780
Haryana,All India Institute Of Medical Science(AIIMS),904759,"All India Institute of Medical Sciences, Rewari, Director Office, AIIMS Rewari (Majra M. Bhalkhi) , Haryana , 123102 , India",Open Seat Quota,Open,19,19,0,1.0,1414,3226.5,3478.0,3702.0,3948
Haryana,All India Institute Of Medical Science(AIIMS),904759,"All India Institute of Medical Sciences, Rewari, Director Office, AIIMS Rewari (Majra M. Bhalkhi) , Haryana , 123102 , India",Open Seat Quota,Open PwD,1,1,0,1.0,166314,166314.0,166314.0,166314.0,166314
Haryana,All India Institute Of Medical Science(AIIMS),904759,"All India Institute of Medical Sciences, Rewari, Director Office, AIIMS Rewari (Majra M. Bhalkhi) , Haryana , 123102 , India",Open Seat Quota,SC,7,7,0,1.0,14633,21473.5,27272.0,28056.5,28615
Haryana,All India Institute Of Medical Science(AIIMS),904759,"All India Institute of Medical Sciences, Rewari, Director Office, AIIMS Rewari (Majra M. Bhalkhi) , Haryana , 123102 , India",Open Seat Quota,SC PwD,1,1,0,1.0,622164,622164.0,622164.0,622164.0,622164
Haryana,All India Institute Of Medical Science(AIIMS),904759,"All India Institute of Medical Sciences, Rewari, Director Office, AIIMS Rewari (Majra M. Bhalkhi) , Haryana , 123102 , India",Open Seat Quota,ST,3,3,0,1.0,36421,37856.5,39292.0,39551.5,39811
Haryana,All India Institute Of Medical Science(AIIMS),904759,"All India Institute of Medical Sciences, Rewari, Director Office, AIIMS Rewari (Majra M. Bhalkhi) , Haryana , 123102 , India",Open Seat Quota,ST PwD,1,1,0,1.0,586743,586743.0,586743.0,586743.0,586743
Kerala,Deemed University,200352,"Amrita School of Medicine, Elamkara, Kochi, Amrita School of Medicine, Amrita Institute of Medical Sciences AIMS Ponekkara P.O Kochi 682041",NRI,Open,23,10,13,0.43478260869565216,332905,523465.0,663402.5,683783.75,969765
Kerala,Deemed University,200352,"Amrita School of Medicine, Elamkara, Kochi, Amrita School of Medicine, Amrita Institute of Medical Sciences AIMS Ponekkara P.O Kochi 682041",Self-Financed Merit,Open,126,126,0,1.0,15292,158456.25,190289.0,222310.0,257880
Haryana,Deemed University,200646,"Amrita School of Medicine, Mata Amritanandmayi Marg, Sector- 88, Faridabad",NRI,Open,15,1,14,0.06666666666666667,973592,973592.0,973592.0,973592.0,973592
Haryana,Deemed University,200646,"Amrita School of Medicine, Mata Amritanandmayi Marg, Sector- 88, Faridabad",Self-Financed Merit,Open,135,135,0,1.0,27432,131388.0,179189.0,219936.0,255782
Andaman And Nicobar Islands,All India except Central University,200101,"Andaman & Nicobar Islands Institute of Medical Sciences, Port Blair, Director ANIIMS, DHS Annexe Building, Atlanta Point, Port Blair-744104",All India,EWS,2,2,0,1.0,19170,20347.75,21525.5,22703.25,23881
Andaman And Nicobar Islands,All India except Central University,200101,"Andaman & Nicobar Islands Institute of Medical Sciences, Port Blair, Director ANIIMS, DHS Annexe Building, Atlanta Point, Port Blair-744104",All India,OBC,5,5,0,1.0,18526,19129.0,19368.0,19606.0,19997
Andaman And Nicobar Islands,All India except Central University,200101,"Andaman & Nicobar Islands Institute of Medical Sciences, Port Blair, Director ANIIMS, DHS Annexe Building, Atlanta Point, Port Blair-744104",All India,Open,6,6,0,1.0,11901,13259.25,14652.0,15072.0,16206
Andaman And Nicobar Islands,All India except Central University,200101,"Andaman & Nicobar Islands Institute of Medical Sciences, Port Blair, Director ANIIMS, DHS Annexe Building, Atlanta Point, Port Blair-744104",All India,SC,3,3,0,1.0,50486,54402.0,58318.0,73670.5,89023
Andaman And Nicobar Islands,All India except Central University,200101,"Andaman & Nicobar Islands Institute of Medical Sciences, Port Blair, Director ANIIMS, DHS Annexe Building, Atlanta Point, Port Blair-744104",All India,ST,1,1,0,1.0,116475,116475.0,116475.0,116475.0,116475
